Date,Time,Day_of_Week,Barangay,Latitude,Longitude,Weather,Road_Condition,Vehicle_Type,Driver_Age,Driver_Gender,Accident_Type,Injuries,Fatalities
19/08/2024,11:52,Monday,II-D (Bulante),14.07870325,121.3293169,Sunny,Dry,Motorcycle,36,Male,Side-impact collision,1,0
07/06/2020,7:32,Sunday,San Rafael (Buluburan),14.06944238,121.3207752,Cloudy,Dry,Car,39,Male,Rear-end collision,0,0
23/07/2020,17:14,Thursday,III-D (Vilongco),14.07989896,121.3067118,Sunny,Dry,Motorcycle,33,Male,Rear-end collision,1,0
25/09/2020,13:52,Friday,III-C (Labak/De Roma),14.05948672,121.3099514,Rainy,Potholes,Car,42,Male,Single vehicle accident,1,0
18/11/2024,2:32,Monday,II-D (Bulante),14.09004021,121.3407743,Cloudy,Dry,Motorcycle,28,Female,Side-impact collision,0,0
02/09/2024,17:02,Monday,Santa Catalina (Sandig),14.06040234,121.3095843,Rainy,Wet,Motorcycle,25,Female,Pedestrian accident,2,1
20/07/2020,17:33,Monday,VI-C (Bagong Pook),14.08941543,121.3387349,Rainy,Wet,Car,37,Male,Side-impact collision,1,0
18/11/2022,11:39,Friday,Santa Monica,14.08247696,121.3041717,Rainy,Wet,Motorcycle,48,Male,Head-on collision,4,1
15/10/2023,4:10,Sunday,San Crispin (Lumbangan),14.0615008,121.3487978,Sunny,Dry,Car,37,Male,Rear-end collision,0,0
17/09/2021,12:09,Friday,Santa Veronica (Bae),14.08970734,121.3395331,Sunny,Dry,Motorcycle,39,Male,Single vehicle accident,2,0
14/07/2024,17:04,Sunday,Santiago 1 (Bulaho),14.05858836,121.3095314,Sunny,Dry,Car,26,Male,Head-on collision,6,0
09/12/2023,23:13,Saturday,VI-E (YMCA),14.08148111,121.3297562,Stormy,Wet,Truck,49,Male,Rear-end collision,1,0
19/02/2021,20:19,Friday,II-C (Unson),14.07006417,121.3199706,Stormy,Wet,Motorcycle,29,Female,Side-impact collision,0,0
10/09/2024,8:18,Tuesday,III-B,14.09176476,121.3424207,Rainy,Wet,Truck,42,Male,Head-on collision,3,0
21/10/2023,15:47,Saturday,San Roque (Sambat),14.07877687,121.3490327,Stormy,Wet,Car,51,Male,Head-on collision,1,0
17/01/2020,3:01,Friday,Santa Ana,14.07645365,121.3421081,Rainy,Wet,Motorcycle,36,Male,Head-on collision,3,1
08/09/2022,2:00,Thursday,V-C,14.06429823,121.3433975,Rainy,Wet,Motorcycle,44,Male,Rear-end collision,2,0
28/01/2021,19:05,Thursday,San Rafael (Buluburan),14.04941876,121.3001269,Stormy,Wet,Car,36,Female,Pedestrian accident,0,0
11/03/2020,6:22,Wednesday,I-A (Sambat),14.0802849,121.3285724,Rainy,Wet,Motorcycle,37,Male,Rear-end collision,0,0
03/03/2023,19:28,Friday,Santa Filomena (Banagin),14.0918688,121.3399141,Rainy,Wet,Truck,25,Male,Pedestrian accident,5,0
24/06/2021,7:20,Thursday,Santa Monica,14.06969113,121.3209646,Sunny,Dry,Motorcycle,18,Female,Side-impact collision,3,0
20/08/2024,17:07,Tuesday,Santa Monica,14.08464035,121.3200197,Cloudy,Dry,Car,26,Male,Single vehicle accident,2,0
10/10/2020,0:03,Saturday,VI-D (Lparkers),14.05809753,121.3106763,Sunny,Dry,Car,29,Male,Pedestrian accident,1,1
06/11/2021,19:34,Saturday,San Cristobal,14.06064518,121.3095086,Rainy,Gravel,Bicycle,31,Female,Single vehicle accident,0,0
17/03/2021,21:39,Wednesday,II-A (Triangulo Guadalupe 2),14.05035057,121.3010207,Sunny,Dry,Car,43,Female,Rear-end collision,1,0
16/07/2021,17:11,Friday,Santisimo Rosario (Balagbag),14.08693276,121.347097,Cloudy,Dry,Motorcycle,39,Male,Head-on collision,1,1
22/02/2022,9:02,Tuesday,Santa Ana,14.08038918,121.331087,Rainy,Wet,Motorcycle,31,Female,Rear-end collision,1,0
24/12/2022,1:34,Saturday,II-C (Unson),14.0609937,121.3115553,Sunny,Gravel,Tricycle,35,Male,Single vehicle accident,1,0
14/09/2022,14:55,Wednesday,San Nicolas (Mag-ampong),14.06144184,121.3111068,Rainy,Potholes,Motorcycle,50,Male,Side-impact collision,0,0
27/07/2023,1:29,Thursday,V-B,14.09234237,121.338944,Sunny,Potholes,Motorcycle,18,Female,Single vehicle accident,0,1
17/06/2020,3:06,Wednesday,San Lucas 1 (Sabang),14.07639732,121.310394,Sunny,Dry,Bicycle,35,Male,Rear-end collision,0,0
05/10/2023,8:03,Thursday,San Roque (Sambat),14.07021381,121.3198449,Sunny,Dry,Tricycle,34,Male,Side-impact collision,1,0
06/04/2020,5:43,Monday,San Marcos (Tikew),14.0995165,121.3144422,Stormy,Wet,Motorcycle,55,Male,Head-on collision,4,0
31/10/2021,9:21,Sunday,IV-B,14.08596673,121.3296829,Stormy,Wet,Truck,35,Female,Rear-end collision,0,0
06/08/2022,14:27,Saturday,San Pedro,14.05924338,121.310625,Cloudy,Dry,Motorcycle,28,Male,Single vehicle accident,0,0
01/05/2020,1:17,Friday,I-B (City+Riverside),14.09338277,121.324252,Sunny,Dry,Motorcycle,30,Female,Pedestrian accident,1,0
18/02/2024,10:46,Sunday,San Mateo (Imok),14.0577671,121.3100109,Sunny,Dry,Motorcycle,34,Female,Rear-end collision,1,0
05/10/2023,9:37,Thursday,San Lucas 1 (Sabang),14.08441599,121.3314388,Rainy,Wet,Motorcycle,42,Female,Single vehicle accident,2,0
07/02/2022,13:45,Monday,San Roque (Sambat),14.05956697,121.311064,Sunny,Dry,Motorcycle,55,Male,Pedestrian accident,3,1
09/12/2021,0:02,Thursday,Santo Cristo,14.07667297,121.3441646,Cloudy,Dry,Truck,20,Male,Side-impact collision,1,0
31/07/2021,17:04,Saturday,San Francisco (Calihan),14.06875888,121.3114611,Cloudy,Gravel,Bus,33,Male,Side-impact collision,1,2
29/12/2023,17:15,Friday,VI-C (Bagong Pook),14.09012087,121.3391885,Rainy,Potholes,Car,29,Male,Rear-end collision,2,0
13/09/2020,14:36,Sunday,Soledad (Macopa),14.0707736,121.3193794,Rainy,Wet,Truck,39,Male,Side-impact collision,5,0
02/12/2020,9:51,Wednesday,III-B,14.0899594,121.3396357,Sunny,Potholes,Motorcycle,24,Male,Rear-end collision,0,0
12/07/2021,3:57,Monday,VII-E,14.07129707,121.3195966,Sunny,Gravel,Truck,34,Male,Pedestrian accident,1,0
02/11/2020,9:16,Monday,Santa Elena,14.07990201,121.3296392,Rainy,Gravel,Motorcycle,46,Male,Rear-end collision,1,0
07/04/2023,23:05,Friday,San Bartolome (Matang-ag),14.05067311,121.299667,Sunny,Dry,Car,51,Female,Side-impact collision,7,0
09/06/2023,10:31,Friday,I-B (City+Riverside),14.05157312,121.2981406,Cloudy,Dry,Motorcycle,40,Female,Rear-end collision,1,0
27/06/2023,9:38,Tuesday,Santa Veronica (Bae),14.06942242,121.320612,Cloudy,Dry,Motorcycle,39,Male,Side-impact collision,2,0
18/10/2020,5:36,Sunday,V-A,14.08921989,121.3402189,Rainy,Potholes,Car,35,Female,Side-impact collision,2,0
19/01/2020,7:12,Sunday,I-B (City+Riverside),14.0592059,121.3365932,Cloudy,Dry,Tricycle,50,Female,Rear-end collision,3,0
08/12/2020,15:34,Tuesday,VII-C,14.05980965,121.3094038,Stormy,Wet,Car,49,Male,Single vehicle accident,1,0
03/06/2023,19:55,Saturday,Atisan,14.09150502,121.3386896,Sunny,Dry,Truck,47,Female,Head-on collision,7,1
11/08/2021,11:09,Wednesday,Atisan,14.05846247,121.309991,Rainy,Wet,Motorcycle,46,Male,Rear-end collision,3,0
21/03/2024,7:27,Thursday,VII-C,14.07976434,121.3297644,Rainy,Wet,Motorcycle,35,Male,Head-on collision,2,0
27/02/2024,1:05,Tuesday,III-D (Vilongco),14.06954876,121.3201805,Cloudy,Dry,Car,23,Female,Rear-end collision,2,0
15/05/2023,10:39,Monday,San Antonio 2 (Sapa),14.06425928,121.3034881,Sunny,Dry,Motorcycle,30,Female,Rear-end collision,1,0
25/07/2024,12:57,Thursday,San Francisco (Calihan),14.04936713,121.3012945,Sunny,Dry,Truck,31,Male,Head-on collision,2,0
20/06/2020,20:55,Saturday,San Pedro,14.07003316,121.3196787,Cloudy,Dry,Motorcycle,48,Male,Head-on collision,3,1
04/03/2024,9:07,Monday,Santa Monica,14.06080876,121.3107042,Sunny,Dry,Car,39,Male,Pedestrian accident,2,1
11/01/2023,1:23,Wednesday,II-D (Bulante),14.05840225,121.3102977,Sunny,Dry,Motorcycle,26,Male,Side-impact collision,4,0
01/07/2024,6:38,Monday,VII-E,14.05039887,121.3001292,Cloudy,Dry,Car,33,Female,Head-on collision,6,0
06/01/2020,19:31,Monday,San Jose (Malamig),14.06614339,121.3129546,Sunny,Dry,Motorcycle,24,Male,Head-on collision,2,1
20/05/2023,12:49,Saturday,Santo Cristo,14.09101311,121.3419801,Sunny,Dry,Motorcycle,30,Female,Single vehicle accident,0,1
08/04/2020,20:34,Wednesday,V-D,14.06168808,121.3316856,Sunny,Gravel,Motorcycle,54,Male,Rear-end collision,0,0
24/05/2020,19:27,Sunday,III-D (Vilongco),14.04838002,121.3000427,Rainy,Wet,Motorcycle,34,Female,Single vehicle accident,2,1
19/11/2024,17:09,Tuesday,Santa Ana,14.05972819,121.3090871,Sunny,Dry,Car,45,Female,Rear-end collision,0,0
26/12/2021,14:31,Sunday,VI-C (Bagong Pook),14.07974137,121.3308637,Sunny,Dry,Truck,35,Male,Side-impact collision,0,0
30/12/2020,10:31,Wednesday,San Lucas 2 (Malinaw),14.08059053,121.3307336,Rainy,Wet,Car,54,Male,Head-on collision,3,1
17/06/2021,16:17,Thursday,II-A (Triangulo Guadalupe 2),14.09070936,121.3398993,Cloudy,Dry,Car,43,Male,Pedestrian accident,2,0
21/02/2020,12:56,Friday,VII-E,14.04957036,121.3003236,Sunny,Dry,Motorcycle,34,Female,Rear-end collision,2,0
15/06/2023,18:38,Thursday,I-B (City+Riverside),14.06129496,121.3109565,Sunny,Dry,Car,43,Male,Rear-end collision,1,0
01/08/2020,23:42,Saturday,San Cristobal,14.08973259,121.3389725,Sunny,Gravel,Truck,37,Male,Head-on collision,6,0
06/02/2021,13:29,Saturday,San Gregorio,14.08739711,121.3363566,Sunny,Dry,Truck,39,Male,Rear-end collision,1,0
21/12/2021,6:34,Tuesday,Del Remedio (Wawa),14.0635406,121.3291498,Sunny,Dry,Truck,34,Male,Pedestrian accident,4,1
05/01/2024,18:35,Friday,San Nicolas (Mag-ampong),14.09159597,121.3165133,Sunny,Dry,Tricycle,47,Male,Rear-end collision,1,0
26/08/2022,16:30,Friday,Concepcion (Bunot),14.09998995,121.3023713,Sunny,Dry,Tricycle,37,Male,Side-impact collision,1,0
11/08/2021,4:03,Wednesday,San Pedro,14.06941294,121.320387,Sunny,Dry,Motorcycle,37,Female,Rear-end collision,1,0
05/12/2022,3:59,Monday,San Marcos (Tikew),14.05525289,121.3325823,Sunny,Gravel,Motorcycle,34,Male,Head-on collision,2,0
25/12/2024,5:47,Wednesday,Santa Isabel,14.09001033,121.3394441,Cloudy,Dry,Truck,30,Female,Single vehicle accident,0,0
13/11/2022,21:20,Sunday,Dolores,14.05377475,121.345309,Sunny,Dry,Motorcycle,24,Male,Side-impact collision,2,1
01/03/2023,23:40,Wednesday,San Nicolas (Mag-ampong),14.08189073,121.3287674,Cloudy,Dry,Truck,41,Male,Side-impact collision,0,1
17/10/2023,20:09,Tuesday,San Marcos (Tikew),14.0779116,121.3300992,Sunny,Dry,Car,40,Male,Pedestrian accident,4,0
22/11/2021,2:52,Monday,Santo Cristo,14.05029443,121.2992699,Rainy,Wet,Car,18,Male,Head-on collision,3,0
10/12/2024,11:42,Tuesday,San Vicente,14.0805282,121.3312042,Sunny,Dry,Tricycle,18,Female,Head-on collision,2,2
20/12/2022,22:55,Tuesday,Dolores,14.06976867,121.3242007,Cloudy,Dry,Bicycle,44,Female,Single vehicle accident,1,0
07/04/2022,11:12,Thursday,San Jose (Malamig),14.09723045,121.3476516,Rainy,Wet,Motorcycle,22,Male,Single vehicle accident,0,0
24/03/2022,1:16,Thursday,VII-A (P. Alcantara),14.07951177,121.3065636,Sunny,Dry,Tricycle,21,Male,Rear-end collision,1,0
29/07/2024,13:23,Monday,Santisimo Rosario (Balagbag),14.06030109,121.3123494,Sunny,Dry,Motorcycle,38,Female,Side-impact collision,1,1
26/12/2024,20:38,Thursday,II-C (Unson),14.0800436,121.330533,Rainy,Wet,Car,33,Male,Pedestrian accident,1,0
30/04/2022,9:41,Saturday,III-D (Vilongco),14.07948648,121.3307095,Sunny,Dry,Motorcycle,31,Male,Head-on collision,1,0
14/04/2022,18:36,Thursday,Santa Maria,14.07868504,121.3315104,Sunny,Dry,Bus,27,Male,Rear-end collision,1,0
20/09/2023,23:35,Wednesday,San Gabriel (Butucan),14.09018503,121.3397811,Sunny,Dry,Car,33,Male,Rear-end collision,0,0
21/09/2024,18:00,Saturday,II-F (Villa Rey),14.08351887,121.338731,Sunny,Dry,Car,50,Male,Pedestrian accident,2,2
04/07/2023,8:10,Tuesday,San Mateo (Imok),14.07985512,121.3283289,Cloudy,Dry,Car,32,Male,Rear-end collision,0,0
13/03/2021,21:57,Saturday,San Francisco (Calihan),14.05096339,121.3013161,Rainy,Wet,Car,28,Male,Side-impact collision,2,0
23/03/2022,8:53,Wednesday,VII-E,14.08160505,121.3295515,Cloudy,Potholes,Tricycle,36,Male,Side-impact collision,1,0
01/03/2021,11:17,Monday,VI-A (Mavenida),14.07952797,121.3469609,Sunny,Gravel,Bicycle,28,Male,Rear-end collision,1,0
09/08/2021,18:13,Monday,Del Remedio (Wawa),14.09020347,121.3402894,Sunny,Dry,Tricycle,34,Female,Rear-end collision,3,0
10/06/2024,11:32,Monday,V-B,14.04970705,121.2992498,Sunny,Dry,Motorcycle,27,Male,Head-on collision,1,1
10/05/2023,9:18,Wednesday,San Bartolome (Matang-ag),14.0799223,121.3307197,Rainy,Wet,Car,46,Male,Rear-end collision,2,0
24/04/2021,15:40,Saturday,Santo Niño (Arsum),14.05103662,121.2990944,Stormy,Wet,Motorcycle,23,Male,Pedestrian accident,0,0
31/01/2022,14:12,Monday,V-B,14.05921208,121.3111315,Sunny,Dry,Car,45,Male,Rear-end collision,1,0
04/11/2024,2:47,Monday,San Crispin (Lumbangan),14.08925682,121.3412741,Cloudy,Potholes,Motorcycle,52,Male,Head-on collision,6,1
31/10/2022,15:09,Monday,Santa Monica,14.05166858,121.3002368,Sunny,Potholes,Motorcycle,39,Male,Pedestrian accident,4,0
06/07/2023,9:37,Thursday,San Gabriel (Butucan),14.04894742,121.2993403,Sunny,Dry,Truck,34,Female,Head-on collision,3,1
26/08/2021,2:59,Thursday,I-A (Sambat),14.08971907,121.3405484,Sunny,Dry,Tricycle,18,Male,Head-on collision,1,0
24/04/2022,8:41,Sunday,Santa Monica,14.09156092,121.307845,Sunny,Dry,Motorcycle,24,Male,Side-impact collision,4,0
17/07/2020,8:08,Friday,IV-C,14.07973792,121.3306222,Sunny,Dry,Motorcycle,36,Male,Rear-end collision,0,0
02/11/2021,2:59,Tuesday,Santa Maria,14.05991451,121.3091298,Sunny,Dry,Motorcycle,36,Male,Head-on collision,5,0
12/11/2023,23:26,Sunday,VI-D (Lparkers),14.05119349,121.3000691,Rainy,Wet,Car,30,Female,Side-impact collision,0,0
13/06/2021,17:12,Sunday,San Diego (Tilim),14.05103414,121.2992628,Rainy,Wet,Car,46,Male,Pedestrian accident,0,1
30/05/2020,2:13,Saturday,II-A (Triangulo Guadalupe 2),14.07781138,121.3302409,Sunny,Dry,Bicycle,36,Male,Side-impact collision,3,0
11/01/2020,17:17,Saturday,VII-C,14.08981143,121.3404522,Sunny,Dry,Car,36,Male,Head-on collision,2,1
08/09/2023,11:37,Friday,Santo Cristo,14.06979732,121.3217836,Rainy,Wet,Car,40,Female,Side-impact collision,1,0
04/12/2020,23:24,Friday,Del Remedio (Wawa),14.04770726,121.3010886,Rainy,Wet,Motorcycle,34,Female,Rear-end collision,2,0
03/11/2024,10:10,Sunday,San Jose (Malamig),14.05013761,121.3012291,Rainy,Wet,Motorcycle,52,Female,Side-impact collision,2,0
02/01/2023,9:57,Monday,IV-B,14.07975252,121.3302691,Cloudy,Dry,Tricycle,29,Female,Single vehicle accident,1,0
31/05/2023,2:16,Wednesday,V-D,14.07119573,121.3184194,Sunny,Gravel,Car,33,Female,Rear-end collision,1,0
07/07/2021,2:01,Wednesday,Santo Angel (Ilog),14.08996708,121.3387031,Rainy,Wet,Motorcycle,18,Male,Rear-end collision,0,0
26/12/2020,9:46,Saturday,San Crispin (Lumbangan),14.05984733,121.3108417,Cloudy,Dry,Car,18,Female,Single vehicle accident,0,0
18/05/2024,17:50,Saturday,Santiago 1 (Bulaho),14.07961123,121.3290431,Rainy,Wet,Motorcycle,25,Female,Rear-end collision,0,0
03/09/2020,11:40,Thursday,San Antonio 1 (Balanga),14.08709429,121.3006749,Cloudy,Dry,Tricycle,30,Male,Side-impact collision,2,0
20/01/2024,22:10,Saturday,II-F (Villa Rey),14.06095713,121.3085638,Sunny,Dry,Truck,29,Male,Rear-end collision,2,0
02/05/2021,19:18,Sunday,San Roque (Sambat),14.08891006,121.3404432,Rainy,Wet,Car,35,Male,Pedestrian accident,1,0
24/02/2022,19:24,Thursday,Santa Maria Magdalena (Boe / Kuba),14.08951755,121.3401439,Cloudy,Dry,Tricycle,30,Female,Pedestrian accident,3,0
26/05/2023,9:57,Friday,San Gabriel (Butucan),14.09090965,121.3389096,Sunny,Potholes,Car,47,Male,Rear-end collision,0,0
07/04/2020,8:45,Tuesday,San Diego (Tilim),14.08462693,121.3062386,Sunny,Dry,Car,31,Male,Single vehicle accident,1,0
02/11/2023,18:35,Thursday,II-F (Villa Rey),14.07019035,121.3207922,Sunny,Dry,Car,46,Male,Head-on collision,3,2
09/02/2023,16:24,Thursday,Santa Veronica (Bae),14.06156397,121.3180796,Sunny,Dry,Motorcycle,42,Male,Side-impact collision,1,0
02/12/2022,18:06,Friday,San Lucas 2 (Malinaw),14.09094434,121.3390141,Sunny,Dry,Car,34,Male,Rear-end collision,1,0
04/08/2020,12:36,Tuesday,VI-B,14.04870452,121.3006378,Rainy,Wet,Car,33,Male,Head-on collision,4,0
06/06/2024,18:55,Thursday,VI-A (Mavenida),14.07870789,121.3297343,Rainy,Gravel,Motorcycle,26,Male,Side-impact collision,5,0
23/03/2022,18:53,Wednesday,Santisimo Rosario (Balagbag),14.07659703,121.3474632,Sunny,Dry,Car,63,Female,Single vehicle accident,0,0
01/03/2023,12:11,Wednesday,Santiago 1 (Bulaho),14.07929076,121.3299424,Rainy,Gravel,Car,52,Male,Rear-end collision,0,1
06/02/2021,19:25,Saturday,San Nicolas (Mag-ampong),14.04996654,121.3013877,Sunny,Potholes,Car,25,Female,Side-impact collision,1,0
08/08/2023,9:29,Tuesday,Bautista,14.0822172,121.3050345,Rainy,Wet,Car,39,Male,Pedestrian accident,2,0
02/09/2020,7:20,Wednesday,San Lucas 1 (Sabang),14.08972134,121.3393188,Rainy,Wet,Motorcycle,39,Male,Head-on collision,2,0
30/06/2022,1:22,Thursday,Santa Maria Magdalena (Boe / Kuba),14.07140253,121.3211525,Cloudy,Gravel,Tricycle,31,Female,Head-on collision,4,0
20/12/2020,20:33,Sunday,IV-A,14.06281555,121.3062487,Stormy,Wet,Motorcycle,32,Male,Head-on collision,0,0
24/11/2021,5:05,Wednesday,V-A,14.06118702,121.3089201,Sunny,Dry,Bus,34,Male,Rear-end collision,1,0
19/09/2022,16:19,Monday,VI-D (Lparkers),14.06004165,121.3109125,Rainy,Gravel,Tricycle,29,Male,Head-on collision,1,1
16/12/2020,18:44,Wednesday,VI-B,14.06962548,121.3201102,Sunny,Dry,Motorcycle,35,Male,Head-on collision,5,0
18/03/2022,8:26,Friday,II-A (Triangulo Guadalupe 2),14.05397968,121.3195977,Cloudy,Potholes,Truck,22,Female,Head-on collision,6,0
29/04/2020,8:48,Wednesday,IV-B,14.08056883,121.3294158,Sunny,Dry,Motorcycle,46,Male,Side-impact collision,0,0
18/06/2024,9:21,Tuesday,VII-A (P. Alcantara),14.05906546,121.3105693,Sunny,Dry,Car,35,Female,Side-impact collision,1,0
27/04/2021,12:36,Tuesday,Santa Veronica (Bae),14.06347289,121.3425386,Sunny,Dry,Motorcycle,49,Male,Head-on collision,5,0
07/05/2020,9:37,Thursday,VII-B,14.09134649,121.3383214,Sunny,Dry,Motorcycle,28,Male,Rear-end collision,1,0
19/02/2021,5:27,Friday,Santo Cristo,14.07750787,121.329079,Rainy,Wet,Car,23,Female,Head-on collision,1,0
13/11/2021,8:37,Saturday,San Crispin (Lumbangan),14.06488018,121.3132124,Sunny,Dry,Car,37,Male,Head-on collision,3,1
28/11/2022,4:05,Monday,Santo Niño (Arsum),14.04989792,121.2991348,Rainy,Wet,Car,38,Male,Single vehicle accident,1,1
11/03/2021,15:45,Thursday,Dolores,14.06989887,121.31898,Sunny,Gravel,Bus,34,Female,Single vehicle accident,2,0
24/01/2024,15:55,Wednesday,IV-B,14.06280593,121.3196135,Sunny,Dry,Tricycle,39,Male,Pedestrian accident,2,1
31/07/2024,0:11,Wednesday,Santo Niño (Arsum),14.04997814,121.3007714,Stormy,Wet,Motorcycle,33,Male,Side-impact collision,2,1
03/06/2022,17:40,Friday,Santa Veronica (Bae),14.07181616,121.3406626,Cloudy,Potholes,Motorcycle,36,Female,Rear-end collision,3,0
18/01/2020,8:53,Saturday,San Antonio 2 (Sapa),14.05884352,121.3106675,Cloudy,Gravel,Motorcycle,39,Male,Head-on collision,2,1
08/11/2024,20:47,Friday,III-F (Balagtas),14.05961222,121.312284,Sunny,Gravel,Bicycle,30,Male,Side-impact collision,5,1
12/06/2020,19:39,Friday,II-D (Bulante),14.07158997,121.3210272,Cloudy,Dry,Truck,18,Male,Pedestrian accident,3,0
21/06/2023,18:11,Wednesday,San Juan (Putol),14.07924442,121.3296665,Sunny,Gravel,Car,23,Male,Rear-end collision,1,0
08/04/2024,19:14,Monday,Santa Monica,14.04976429,121.3008782,Sunny,Dry,Motorcycle,47,Male,Side-impact collision,0,0
05/04/2023,9:13,Wednesday,San Diego (Tilim),14.06558182,121.3403877,Rainy,Wet,Bicycle,39,Male,Head-on collision,6,0
12/06/2021,16:15,Saturday,San Francisco (Calihan),14.06937813,121.3199326,Sunny,Dry,Motorcycle,27,Male,Rear-end collision,2,0
02/10/2022,7:59,Sunday,Santo Cristo,14.0706879,121.3200446,Rainy,Wet,Truck,34,Female,Rear-end collision,0,0
05/09/2023,18:28,Tuesday,Concepcion (Bunot),14.09001702,121.3406822,Sunny,Dry,Car,35,Male,Single vehicle accident,1,0
19/06/2023,22:42,Monday,II-E (San Anton),14.04952663,121.3004275,Sunny,Dry,Motorcycle,44,Male,Pedestrian accident,3,0
05/08/2021,14:14,Thursday,San Gregorio,14.08702263,121.3237578,Sunny,Dry,Truck,28,Male,Rear-end collision,1,0
27/09/2020,3:07,Sunday,Soledad (Macopa),14.09036375,121.3379767,Sunny,Dry,Car,37,Female,Side-impact collision,0,1
24/12/2022,19:32,Saturday,San Jose (Malamig),14.09005939,121.338237,Sunny,Dry,Bicycle,33,Male,Rear-end collision,1,1
20/06/2024,19:19,Thursday,San Jose (Malamig),14.0609132,121.312022,Rainy,Wet,Truck,25,Male,Side-impact collision,1,0
27/03/2024,6:40,Wednesday,VII-C,14.06899015,121.3222089,Stormy,Gravel,Motorcycle,36,Male,Rear-end collision,1,0
16/09/2022,11:47,Friday,I-C (Bagong Bayan),14.07991818,121.3296899,Cloudy,Dry,Bicycle,33,Male,Pedestrian accident,4,0
25/03/2022,23:40,Friday,III-A (Hermanos Belen),14.05651383,121.3309399,Sunny,Dry,Tricycle,20,Male,Single vehicle accident,1,0
09/08/2020,17:48,Sunday,Santa Catalina (Sandig),14.04893799,121.3000989,Sunny,Dry,Motorcycle,24,Male,Single vehicle accident,0,0
09/07/2023,8:39,Sunday,III-F (Balagtas),14.06859925,121.3194937,Sunny,Dry,Tricycle,29,Female,Rear-end collision,0,1
01/11/2022,15:07,Tuesday,San Jose (Malamig),14.08016552,121.3311624,Sunny,Dry,Bus,23,Male,Side-impact collision,2,1
09/11/2024,14:20,Saturday,San Gabriel (Butucan),14.08917577,121.3056186,Sunny,Dry,Car,18,Male,Rear-end collision,2,0
26/12/2023,6:15,Tuesday,IV-C,14.05877023,121.3099259,Rainy,Wet,Car,30,Female,Side-impact collision,0,0
22/02/2022,4:31,Tuesday,San Nicolas (Mag-ampong),14.07918692,121.3328074,Rainy,Wet,Bus,19,Female,Head-on collision,6,0
10/06/2024,7:58,Monday,San Marcos (Tikew),14.0800876,121.3297399,Sunny,Potholes,Motorcycle,23,Male,Rear-end collision,2,0
16/10/2023,16:27,Monday,Santa Filomena (Banagin),14.07922539,121.3302532,Stormy,Wet,Motorcycle,43,Female,Single vehicle accident,2,0
03/08/2023,8:15,Thursday,IV-A,14.09093474,121.3403323,Cloudy,Dry,Car,45,Male,Rear-end collision,2,0
19/08/2021,6:12,Thursday,IV-B,14.07181774,121.3219032,Rainy,Wet,Car,28,Male,Side-impact collision,1,0
29/08/2020,15:13,Saturday,San Marcos (Tikew),14.04912926,121.3004644,Rainy,Wet,Car,37,Male,Pedestrian accident,2,0
30/05/2023,20:13,Tuesday,I-B (City+Riverside),14.06873884,121.3251667,Sunny,Dry,Motorcycle,27,Male,Rear-end collision,0,0
03/02/2020,20:17,Monday,Atisan,14.08876211,121.3373292,Rainy,Wet,Car,36,Female,Side-impact collision,3,0
20/06/2023,5:15,Tuesday,IV-A,14.05204682,121.3480955,Stormy,Potholes,Motorcycle,31,Male,Rear-end collision,1,0
07/08/2022,7:06,Sunday,San Joaquin,14.05920483,121.3103667,Sunny,Dry,Motorcycle,39,Male,Pedestrian accident,2,1
18/04/2021,10:10,Sunday,III-E,14.09794245,121.3467,Rainy,Wet,Truck,38,Male,Pedestrian accident,1,0
28/01/2023,7:50,Saturday,Santo Angel (Ilog),14.09382789,121.3385186,Rainy,Wet,Motorcycle,40,Male,Side-impact collision,1,0
05/02/2021,15:24,Friday,VI-C (Bagong Pook),14.08023999,121.3308222,Sunny,Gravel,Car,19,Male,Pedestrian accident,3,0
10/05/2020,7:10,Sunday,Del Remedio (Wawa),14.0604036,121.3116141,Sunny,Dry,Motorcycle,33,Male,Pedestrian accident,1,0
12/06/2023,5:53,Monday,VII-B,14.08178636,121.3242357,Sunny,Gravel,Car,28,Male,Head-on collision,2,0
02/09/2024,9:26,Monday,Santa Filomena (Banagin),14.09199297,121.3331607,Rainy,Wet,Motorcycle,26,Female,Pedestrian accident,1,0
05/05/2024,9:03,Sunday,II-B (Guadalupe 1),14.08894237,121.3403222,Rainy,Wet,Motorcycle,22,Male,Side-impact collision,2,0
22/11/2022,16:13,Tuesday,Santa Filomena (Banagin),14.04983147,121.3002649,Stormy,Wet,Motorcycle,36,Male,Single vehicle accident,0,0
06/08/2021,7:51,Friday,Concepcion (Bunot),14.04800753,121.299526,Sunny,Dry,Car,27,Female,Pedestrian accident,4,0
15/04/2020,17:25,Wednesday,San Vicente,14.05934946,121.3106652,Sunny,Dry,Motorcycle,49,Female,Rear-end collision,0,0
16/12/2020,19:14,Wednesday,San Pedro,14.090841,121.3376848,Sunny,Dry,Truck,28,Female,Rear-end collision,2,1
10/12/2023,2:44,Sunday,VI-C (Bagong Pook),14.04909653,121.2999627,Sunny,Dry,Bicycle,43,Male,Side-impact collision,0,0
12/01/2020,10:26,Sunday,Santa Ana,14.08918449,121.341252,Sunny,Dry,Car,33,Female,Side-impact collision,1,1
19/12/2021,7:10,Sunday,Santa Maria,14.06944927,121.3188067,Sunny,Dry,Motorcycle,42,Male,Rear-end collision,2,0
